grade,size,rafter_spacing,roof_type,roof_load_width,stud_spacing,span_type,max_span
MGP10,70x35,450,tile,5000,450,single,3000
MGP10,70x35,450,tile,4500,450,single,3000
MGP10,70x35,450,tile,4000,450,single,3000
MGP10,70x35,450,tile,3500,450,single,3000
MGP10,70x35,450,tile,3000,450,single,3000
MGP10,70x35,450,tile,2500,450,single,3000
MGP10,70x35,450,tile,2000,450,single,3000
MGP10,70x35,450,tile,1500,450,single,3000
MGP10,70x35,450,tile,1000,450,single,3000
MGP10,70x35,450,tile,500,450,single,3000
MGP10,70x35,450,tile,0,450,single,3000
MGP10,70x45,450,tile,7500,450,single,3000
MGP10,70x45,450,tile,7000,450,single,3000
MGP10,70x45,450,tile,6500,450,single,3000
MGP10,70x45,450,tile,6000,450,single,3000
MGP10,70x45,450,tile,5500,450,single,3000
MGP10,70x45,450,tile,5000,450,single,3000
MGP10,70x45,450,tile,4500,450,single,3000
MGP10,70x45,450,tile,4000,450,single,3000
MGP10,70x45,450,tile,3500,450,single,3000
MGP10,70x45,450,tile,3000,450,single,3000
MGP10,70x45,450,tile,2500,450,single,3000
MGP10,70x45,450,tile,2000,450,single,3000
MGP10,70x45,450,tile,1500,450,single,3000
MGP10,70x45,450,tile,1000,450,single,3000
MGP10,70x45,450,tile,500,450,single,3000
MGP10,70x45,450,tile,0,450,single,3000
MGP10,2/70x35,450,tile,7500,450,single,3600
MGP10,2/70x35,450,tile,7000,450,single,3600
MGP10,2/70x35,450,tile,6500,450,single,3600
MGP10,2/70x35,450,tile,6000,450,single,3600
MGP10,2/70x35,450,tile,5500,450,single,3600
MGP10,2/70x35,450,tile,5000,450,single,3600
MGP10,2/70x35,450,tile,4500,450,single,3600
MGP10,2/70x35,450,tile,4000,450,single,3600
MGP10,2/70x35,450,tile,3500,450,single,3600
MGP10,2/70x35,450,tile,3000,450,single,3600
MGP10,2/70x35,450,tile,2500,450,single,3600
MGP10,2/70x35,450,tile,2000,450,single,3600
MGP10,2/70x35,450,tile,1500,450,single,3600
MGP10,2/70x35,450,tile,1000,450,single,3600
MGP10,2/70x35,450,tile,500,450,single,3600
MGP10,2/70x35,450,tile,0,450,single,3600
MGP10,2/70x45,450,tile,7500,450,single,3600
MGP10,2/70x45,450,tile,7000,450,single,3600
MGP10,2/70x45,450,tile,6500,450,single,3600
MGP10,2/70x45,450,tile,6000,450,single,3600
MGP10,2/70x45,450,tile,5500,450,single,3600
MGP10,2/70x45,450,tile,5000,450,single,3600
MGP10,2/70x45,450,tile,4500,450,single,3600
MGP10,2/70x45,450,tile,4000,450,single,3600
MGP10,2/70x45,450,tile,3500,450,single,3600
MGP10,2/70x45,450,tile,3000,450,single,3600
MGP10,2/70x45,450,tile,2500,450,single,3600
MGP10,2/70x45,450,tile,2000,450,single,3600
MGP10,2/70x45,450,tile,1500,450,single,3600
MGP10,2/70x45,450,tile,1000,450,single,3600
MGP10,2/70x45,450,tile,500,450,single,3600
MGP10,2/70x45,450,tile,0,450,single,3600
MGP10,90x35,450,tile,7500,450,single,3000
MGP10,90x35,450,tile,7000,450,single,3000
MGP10,90x35,450,tile,6500,450,single,3600
MGP10,90x35,450,tile,6000,450,single,3600
MGP10,90x35,450,tile,5500,450,single,3600
MGP10,90x35,450,tile,5000,450,single,3600
MGP10,90x35,450,tile,4500,450,single,3600
MGP10,90x35,450,tile,4000,450,single,3600
MGP10,90x35,450,tile,3500,450,single,3600
MGP10,90x35,450,tile,3000,450,single,3600
MGP10,90x35,450,tile,2500,450,single,3600
MGP10,90x35,450,tile,2000,450,single,3600
MGP10,90x35,450,tile,1500,450,single,3600
MGP10,90x35,450,tile,1000,450,single,3600
MGP10,90x35,450,tile,500,450,single,3600
MGP10,90x35,450,tile,0,450,single,3600
MGP10,90x45,450,tile,7500,450,single,3600
MGP10,90x45,450,tile,7000,450,single,3600
MGP10,90x45,450,tile,6500,450,single,3600
MGP10,90x45,450,tile,6000,450,single,3600
MGP10,90x45,450,tile,5500,450,single,3600
MGP10,90x45,450,tile,5000,450,single,3600
MGP10,90x45,450,tile,4500,450,single,3600
MGP10,90x45,450,tile,4000,450,single,3600
MGP10,90x45,450,tile,3500,450,single,3600
MGP10,90x45,450,tile,3000,450,single,3600
MGP10,90x45,450,tile,2500,450,single,3600
MGP10,90x45,450,tile,2000,450,single,3600
MGP10,90x45,450,tile,1500,450,single,3600
MGP10,90x45,450,tile,1000,450,single,3600
MGP10,90x45,450,tile,500,450,single,3600
MGP10,90x45,450,tile,0,450,single,3600
MGP10,2/90x35,450,tile,7500,450,single,4200
MGP10,2/90x35,450,tile,7000,450,single,4200
MGP10,2/90x35,450,tile,6500,450,single,4200
MGP10,2/90x35,450,tile,6000,450,single,4200
MGP10,2/90x35,450,tile,5500,450,single,4200
MGP10,2/90x35,450,tile,5000,450,single,4200
MGP10,2/90x35,450,tile,4500,450,single,4200
MGP10,2/90x35,450,tile,4000,450,single,4200
MGP10,2/90x35,450,tile,3500,450,single,4200
MGP10,2/90x35,450,tile,3000,450,single,4200
MGP10,2/90x35,450,tile,2500,450,single,4200
MGP10,2/90x35,450,tile,2000,450,single,4200
MGP10,2/90x35,450,tile,1500,450,single,4200
MGP10,2/90x35,450,tile,1000,450,single,4200
MGP10,2/90x35,450,tile,500,450,single,4200
MGP10,2/90x35,450,tile,0,450,single,4200
MGP10,2/90x45,450,tile,7500,450,single,4200
MGP10,2/90x45,450,tile,7000,450,single,4200
MGP10,2/90x45,450,tile,6500,450,single,4200
MGP10,2/90x45,450,tile,6000,450,single,4200
MGP10,2/90x45,450,tile,5500,450,single,4200
MGP10,2/90x45,450,tile,5000,450,single,4200
MGP10,2/90x45,450,tile,4500,450,single,4200
MGP10,2/90x45,450,tile,4000,450,single,4200
MGP10,2/90x45,450,tile,3500,450,single,4200
MGP10,2/90x45,450,tile,3000,450,single,4200
MGP10,2/90x45,450,tile,2500,450,single,4200
MGP10,2/90x45,450,tile,2000,450,single,4200
MGP10,2/90x45,450,tile,1500,450,single,4200
MGP10,2/90x45,450,tile,1000,450,single,4200
MGP10,2/90x45,450,tile,500,450,single,4200
MGP10,2/90x45,450,tile,0,450,single,4200
MGP10,70x35,600,tile,7500,450,single,2400
MGP10,70x35,600,tile,7000,450,single,2700
MGP10,70x35,600,tile,6500,450,single,2700
MGP10,70x35,600,tile,6000,450,single,2700
MGP10,70x35,600,tile,5500,450,single,2700
MGP10,70x35,600,tile,5000,450,single,2700
MGP10,70x35,600,tile,4500,450,single,2700
MGP10,70x35,600,tile,4000,450,single,3000
MGP10,70x35,600,tile,3500,450,single,3000
MGP10,70x35,600,tile,3000,450,single,3000
MGP10,70x35,600,tile,2500,450,single,3000
MGP10,70x35,600,tile,2000,450,single,3000
MGP10,70x35,600,tile,1500,450,single,3000
MGP10,70x35,600,tile,1000,450,single,3000
MGP10,70x35,600,tile,500,450,single,3000
MGP10,70x35,600,tile,0,450,single,3000
MGP10,70x45,600,tile,7500,450,single,2700
MGP10,70x45,600,tile,7000,450,single,2700
MGP10,70x45,600,tile,6500,450,single,3000
MGP10,70x45,600,tile,6000,450,single,3000
MGP10,70x45,600,tile,5500,450,single,3000
MGP10,70x45,600,tile,5000,450,single,3000
MGP10,70x45,600,tile,4500,450,single,3000
MGP10,70x45,600,tile,4000,450,single,3000
MGP10,70x45,600,tile,3500,450,single,3000
MGP10,70x45,600,tile,3000,450,single,3000
MGP10,70x45,600,tile,2500,450,single,3000
MGP10,70x45,600,tile,2000,450,single,3000
MGP10,70x45,600,tile,1500,450,single,3000
MGP10,70x45,600,tile,1000,450,single,3000
MGP10,70x45,600,tile,500,450,single,3000
MGP10,70x45,600,tile,0,450,single,3000
MGP10,2/70x35,600,tile,7500,450,single,3000
MGP10,2/70x35,600,tile,7000,450,single,3000
MGP10,2/70x35,600,tile,6500,450,single,3000
MGP10,2/70x35,600,tile,6000,450,single,3000
MGP10,2/70x35,600,tile,5500,450,single,3600
MGP10,2/70x35,600,tile,5000,450,single,3600
MGP10,2/70x35,600,tile,4500,450,single,3600
MGP10,2/70x35,600,tile,4000,450,single,3600
MGP10,2/70x35,600,tile,3500,450,single,3600
MGP10,2/70x35,600,tile,3000,450,single,3600
MGP10,2/70x35,600,tile,2500,450,single,3600
MGP10,2/70x35,600,tile,2000,450,single,3600
MGP10,2/70x35,600,tile,1500,450,single,3600
MGP10,2/70x35,600,tile,1000,450,single,3600
MGP10,2/70x35,600,tile,500,450,single,3600
MGP10,2/70x35,600,tile,0,450,single,3600
MGP10,2/70x45,600,tile,7500,450,single,3600
MGP10,2/70x45,600,tile,7000,450,single,3600
MGP10,2/70x45,600,tile,6500,450,single,3600
MGP10,2/70x45,600,tile,6000,450,single,3600
MGP10,2/70x45,600,tile,5500,450,single,3600
MGP10,2/70x45,600,tile,5000,450,single,3600
MGP10,2/70x45,600,tile,4500,450,single,3600
MGP10,2/70x45,600,tile,4000,450,single,3600
MGP10,2/70x45,600,tile,3500,450,single,3600
MGP10,2/70x45,600,tile,3000,450,single,3600
MGP10,2/70x45,600,tile,2500,450,single,3600
MGP10,2/70x45,600,tile,2000,450,single,3600
MGP10,2/70x45,600,tile,1500,450,single,3600
MGP10,2/70x45,600,tile,1000,450,single,3600
MGP10,2/70x45,600,tile,500,450,single,3600
MGP10,2/70x45,600,tile,0,450,single,3600
MGP10,90x35,600,tile,7500,450,single,3000
MGP10,90x35,600,tile,7000,450,single,3000
MGP10,90x35,600,tile,6500,450,single,3000
MGP10,90x35,600,tile,6000,450,single,3000
